player_id,week,receiving_yards,receptions,targets,receiving_tds,player_name,team,position,season,fantasy_points
00-0038041,16,19.0,3.0,4.0,0,Jake Ferguson,DAL,TE,2025,4.900000095367432
00-0038041,17,6.0,1.0,2.0,1,Jake Ferguson,DAL,TE,2025,7.600000023841858
00-0038041,18,5.0,1.0,2.0,0,Jake Ferguson,DAL,TE,2025,1.5
00-0038046,3,22.0,2.0,3.0,0,Charlie Kolar,BAL,TE,2025,4.199999809265137
00-0038046,5,10.0,1.0,1.0,0,Charlie Kolar,BAL,TE,2025,2.0
00-0038046,6,0.0,0.0,1.0,0,Charlie Kolar,BAL,TE,2025,0.0
00-0038046,8,10.0,1.0,1.0,1,Charlie Kolar,BAL,TE,2025,8.0
00-0038046,9,23.0,2.0,2.0,1,Charlie Kolar,BAL,TE,2025,10.300000190734863
00-0038046,10,23.0,1.0,2.0,0,Charlie Kolar,BAL,TE,2025,3.299999952316284
00-0038046,11,0.0,0.0,1.0,0,Charlie Kolar,BAL,TE,2025,0.0
00-0038046,13,17.0,1.0,1.0,0,Charlie Kolar,BAL,TE,2025,2.700000047683716
00-0038046,14,19.0,1.0,1.0,0,Charlie Kolar,BAL,TE,2025,2.9000000953674316
00-0038046,16,18.0,1.0,1.0,0,Charlie Kolar,BAL,TE,2025,2.8000001907348633
00-0038046,17,0.0,0.0,1.0,0,Charlie Kolar,BAL,TE,2025,0.0
00-0038115,1,14.0,1.0,1.0,0,Daniel Bellinger,NYG,TE,2025,2.4000000953674316
00-0038115,3,6.0,1.0,1.0,0,Daniel Bellinger,NYG,TE,2025,1.600000023841858
00-0038115,4,13.0,1.0,1.0,0,Daniel Bellinger,NYG,TE,2025,2.3000001907348633
00-0038115,5,52.0,4.0,4.0,0,Daniel Bellinger,NYG,TE,2025,9.200000762939453
00-0038115,7,88.0,3.0,4.0,1,Daniel Bellinger,NYG,TE,2025,17.800000190734863
00-0038115,8,21.0,1.0,1.0,0,Daniel Bellinger,NYG,TE,2025,3.1000001430511475
00-0038115,10,8.0,1.0,2.0,0,Daniel Bellinger,NYG,TE,2025,1.7999999523162842
00-0038115,11,0.0,0.0,1.0,0,Daniel Bellinger,NYG,TE,2025,0.0
00-0038115,12,0.0,0.0,2.0,0,Daniel Bellinger,NYG,TE,2025,0.0
00-0038115,15,35.0,3.0,4.0,0,Daniel Bellinger,NYG,TE,2025,6.5
00-0038115,17,11.0,2.0,3.0,0,Daniel Bellinger,NYG,TE,2025,3.0999999046325684
00-0038115,18,38.0,2.0,2.0,1,Daniel Bellinger,NYG,TE,2025,11.800000190734863
00-0038129,1,0.0,0.0,3.0,0,Cade Otton,TB,TE,2025,0.0
00-0038129,2,25.0,3.0,4.0,0,Cade Otton,TB,TE,2025,5.5
00-0038129,4,9.0,3.0,4.0,0,Cade Otton,TB,TE,2025,3.9000000953674316
00-0038129,5,81.0,4.0,5.0,0,Cade Otton,TB,TE,2025,12.100000381469727
00-0038129,6,51.0,5.0,6.0,0,Cade Otton,TB,TE,2025,10.100000381469727
00-0038129,7,65.0,7.0,10.0,0,Cade Otton,TB,TE,2025,13.5
00-0038129,8,40.0,4.0,5.0,0,Cade Otton,TB,TE,2025,8.0
00-0038129,10,82.0,9.0,12.0,0,Cade Otton,TB,TE,2025,17.200000762939453
00-0038129,11,28.0,2.0,5.0,0,Cade Otton,TB,TE,2025,4.800000190734863
00-0038129,12,21.0,4.0,7.0,1,Cade Otton,TB,TE,2025,12.100000381469727
00-0038129,13,9.0,2.0,2.0,0,Cade Otton,TB,TE,2025,2.9000000953674316
00-0038129,14,19.0,3.0,4.0,0,Cade Otton,TB,TE,2025,4.900000095367432
00-0038129,16,15.0,2.0,2.0,0,Cade Otton,TB,TE,2025,3.5
00-0038129,17,33.0,4.0,4.0,0,Cade Otton,TB,TE,2025,7.300000190734863
00-0038129,18,94.0,7.0,9.0,1,Cade Otton,TB,TE,2025,22.400001525878906
00-0038394,17,16.0,1.0,1.0,0,Will Mallory,IND,TE,2025,2.5999999046325684
00-0038547,1,0.0,0.0,1.0,0,Luke Schoonmaker,DAL,TE,2025,0.0
00-0038547,2,0.0,0.0,2.0,0,Luke Schoonmaker,DAL,TE,2025,0.0
00-0038547,3,5.0,1.0,1.0,0,Luke Schoonmaker,DAL,TE,2025,1.5
00-0038547,4,8.0,2.0,2.0,0,Luke Schoonmaker,DAL,TE,2025,2.799999952316284
00-0038547,5,3.0,1.0,2.0,0,Luke Schoonmaker,DAL,TE,2025,1.2999999523162842
00-0038547,6,8.0,1.0,2.0,0,Luke Schoonmaker,DAL,TE,2025,1.7999999523162842
00-0038547,8,25.0,2.0,3.0,0,Luke Schoonmaker,DAL,TE,2025,4.5
00-0038547,9,14.0,1.0,2.0,0,Luke Schoonmaker,DAL,TE,2025,2.4000000953674316
00-0038547,12,0.0,0.0,1.0,0,Luke Schoonmaker,DAL,TE,2025,0.0
00-0038547,13,1.0,1.0,1.0,0,Luke Schoonmaker,DAL,TE,2025,1.100000023841858
00-0038547,14,12.0,1.0,2.0,0,Luke Schoonmaker,DAL,TE,2025,2.200000047683716
00-0038547,15,29.0,1.0,1.0,0,Luke Schoonmaker,DAL,TE,2025,3.9000000953674316
00-0038547,17,15.0,2.0,2.0,0,Luke Schoonmaker,DAL,TE,2025,3.5
00-0038547,18,12.0,1.0,1.0,0,Luke Schoonmaker,DAL,TE,2025,2.200000047683716
00-0038558,2,0.0,0.0,2.0,0,Darnell Washington,PIT,TE,2025,0.0
00-0038558,4,20.0,3.0,3.0,0,Darnell Washington,PIT,TE,2025,5.0
00-0038558,6,62.0,3.0,5.0,0,Darnell Washington,PIT,TE,2025,9.200000762939453
00-0038558,7,2.0,3.0,5.0,1,Darnell Washington,PIT,TE,2025,9.200000047683716
00-0038558,9,43.0,4.0,6.0,0,Darnell Washington,PIT,TE,2025,8.300000190734863
00-0038558,10,15.0,1.0,1.0,0,Darnell Washington,PIT,TE,2025,2.5
00-0038558,11,67.0,4.0,5.0,0,Darnell Washington,PIT,TE,2025,10.700000762939453
00-0038558,12,22.0,2.0,2.0,0,Darnell Washington,PIT,TE,2025,4.199999809265137
00-0038558,13,45.0,2.0,4.0,0,Darnell Washington,PIT,TE,2025,6.5
00-0038558,14,12.0,1.0,1.0,0,Darnell Washington,PIT,TE,2025,2.200000047683716
00-0038558,15,25.0,3.0,4.0,0,Darnell Washington,PIT,TE,2025,5.5
00-0038558,16,36.0,3.0,4.0,0,Darnell Washington,PIT,TE,2025,6.600000381469727
00-0038558,17,15.0,2.0,2.0,0,Darnell Washington,PIT,TE,2025,3.5
00-0038589,11,2.0,1.0,1.0,1,Josh Whyle,GB,TE,2025,7.200000047683716
00-0038589,12,1.0,1.0,1.0,0,Josh Whyle,GB,TE,2025,1.100000023841858
00-0038589,13,0.0,0.0,1.0,0,Josh Whyle,GB,TE,2025,0.0
00-0038589,14,21.0,1.0,1.0,0,Josh Whyle,GB,TE,2025,3.1000001430511475
00-0038589,17,8.0,1.0,1.0,0,Josh Whyle,GB,TE,2025,1.7999999523162842
00-0038589,18,4.0,1.0,1.0,0,Josh Whyle,GB,TE,2025,1.399999976158142
00-0038589,19,7.0,1.0,1.0,0,Josh Whyle,GB,TE,2025,1.7000000476837158
00-0038643,2,0.0,0.0,1.0,0,Brayden Willis,SF,TE,2025,0.0
00-0038710,4,0.0,0.0,1.0,0,Blake Whiteheart,CLE,TE,2025,0.0
00-0038710,6,0.0,1.0,1.0,0,Blake Whiteheart,CLE,TE,2025,1.0
00-0038710,7,4.0,1.0,1.0,0,Blake Whiteheart,CLE,TE,2025,1.399999976158142
00-0038710,14,0.0,0.0,1.0,0,Blake Whiteheart,CLE,TE,2025,0.0
00-0038710,17,0.0,0.0,1.0,0,Blake Whiteheart,CLE,TE,2025,0.0
00-0038710,18,0.0,0.0,1.0,0,Blake Whiteheart,CLE,TE,2025,0.0
00-0038720,1,0.0,0.0,1.0,0,Julian Hill,MIA,TE,2025,0.0
00-0038720,3,4.0,1.0,1.0,0,Julian Hill,MIA,TE,2025,1.399999976158142
00-0038720,4,19.0,1.0,2.0,0,Julian Hill,MIA,TE,2025,2.9000000953674316
00-0038720,5,22.0,4.0,5.0,0,Julian Hill,MIA,TE,2025,6.199999809265137
00-0038720,6,31.0,3.0,3.0,0,Julian Hill,MIA,TE,2025,6.100000381469727
00-0038720,7,1.0,1.0,2.0,0,Julian Hill,MIA,TE,2025,1.100000023841858
00-0038720,11,14.0,1.0,1.0,0,Julian Hill,MIA,TE,2025,2.4000000953674316
00-0038720,13,0.0,0.0,1.0,0,Julian Hill,MIA,TE,2025,0.0
00-0038720,15,25.0,2.0,2.0,0,Julian Hill,MIA,TE,2025,4.5
00-0038720,17,16.0,1.0,2.0,0,Julian Hill,MIA,TE,2025,2.5999999046325684
00-0038720,18,8.0,1.0,1.0,0,Julian Hill,MIA,TE,2025,1.7999999523162842
00-0038783,4,5.0,2.0,3.0,0,Nate Adkins,DEN,TE,2025,2.5
00-0038783,5,0.0,0.0,1.0,0,Nate Adkins,DEN,TE,2025,0.0
00-0038783,6,23.0,2.0,2.0,1,Nate Adkins,DEN,TE,2025,10.300000190734863
00-0038783,7,20.0,2.0,3.0,0,Nate Adkins,DEN,TE,2025,4.0
00-0038783,8,0.0,0.0,1.0,0,Nate Adkins,DEN,TE,2025,0.0
00-0038783,16,0.0,0.0,1.0,0,Nate Adkins,DEN,TE,2025,0.0
00-0038783,20,1.0,1.0,1.0,0,Nate Adkins,DEN,TE,2025,1.100000023841858
00-0038809,14,9.0,1.0,1.0,0,Ben Sims,MIN,TE,2025,1.9000000953674316
00-0038809,17,3.0,1.0,1.0,0,Ben Sims,MIN,TE,2025,1.2999999523162842
00-0038809,18,18.0,1.0,4.0,0,Ben Sims,MIN,TE,2025,2.8000001907348633
00-0038933,1,48.0,4.0,5.0,1,Dalton Kincaid,BUF,TE,2025,14.800000190734863
00-0038933,2,37.0,4.0,6.0,0,Dalton Kincaid,BUF,TE,2025,7.699999809265137
00-0038933,3,66.0,5.0,6.0,1,Dalton Kincaid,BUF,TE,2025,17.600000381469727
00-0038933,4,28.0,1.0,2.0,1,Dalton Kincaid,BUF,TE,2025,9.799999952316284
00-0038933,5,108.0,6.0,6.0,0,Dalton Kincaid,BUF,TE,2025,16.799999237060547
00-0038933,8,23.0,1.0,3.0,0,Dalton Kincaid,BUF,TE,2025,3.299999952316284
00-0038933,9,101.0,6.0,6.0,1,Dalton Kincaid,BUF,TE,2025,22.100000381469727
00-0038933,10,37.0,2.0,3.0,0,Dalton Kincaid,BUF,TE,2025,5.699999809265137
00-0038933,14,41.0,4.0,5.0,1,Dalton Kincaid,BUF,TE,2025,14.100000381469727
00-0038933,15,34.0,3.0,4.0,0,Dalton Kincaid,BUF,TE,2025,6.400000095367432
00-0038933,16,0.0,0.0,1.0,0,Dalton Kincaid,BUF,TE,2025,0.0
00-0038933,18,48.0,3.0,3.0,0,Dalton Kincaid,BUF,TE,2025,7.800000190734863
00-0038933,19,28.0,3.0,5.0,1,Dalton Kincaid,BUF,TE,2025,11.800000190734863
00-0038933,20,83.0,6.0,6.0,1,Dalton Kincaid,BUF,TE,2025,20.300000190734863
00-0038935,1,59.0,4.0,4.0,0,Brenton Strange,JAX,TE,2025,9.899999618530273
00-0038935,2,17.0,3.0,5.0,0,Brenton Strange,JAX,TE,2025,4.699999809265137
00-0038935,3,61.0,6.0,7.0,0,Brenton Strange,JAX,TE,2025,12.100000381469727
00-0038935,4,45.0,6.0,7.0,0,Brenton Strange,JAX,TE,2025,10.5
00-0038935,5,22.0,1.0,1.0,0,Brenton Strange,JAX,TE,2025,3.200000047683716
00-0038935,12,93.0,5.0,5.0,0,Brenton Strange,JAX,TE,2025,14.300000190734863
00-0038935,13,45.0,3.0,4.0,1,Brenton Strange,JAX,TE,2025,13.5
00-0038935,14,27.0,3.0,6.0,0,Brenton Strange,JAX,TE,2025,5.699999809265137
00-0038935,15,26.0,1.0,3.0,0,Brenton Strange,JAX,TE,2025,3.6000001430511475
00-0038935,16,39.0,5.0,7.0,1,Brenton Strange,JAX,TE,2025,14.899999618530273
00-0038935,17,54.0,3.0,5.0,0,Brenton Strange,JAX,TE,2025,8.399999618530273
00-0038935,18,52.0,6.0,6.0,1,Brenton Strange,JAX,TE,2025,17.200000762939453
00-0038935,19,9.0,2.0,5.0,0,Brenton Strange,JAX,TE,2025,2.9000000953674316
00-0038996,1,16.0,2.0,4.0,1,Tucker Kraft,GB,TE,2025,9.599999904632568
00-0038996,2,124.0,6.0,7.0,1,Tucker Kraft,GB,TE,2025,24.400001525878906
00-0038996,3,29.0,3.0,4.0,0,Tucker Kraft,GB,TE,2025,5.900000095367432
00-0038996,4,56.0,5.0,5.0,0,Tucker Kraft,GB,TE,2025,10.600000381469727
00-0038996,6,43.0,2.0,2.0,1,Tucker Kraft,GB,TE,2025,12.300000190734863
00-0038996,7,58.0,5.0,10.0,1,Tucker Kraft,GB,TE,2025,16.800000190734863
00-0038996,8,143.0,7.0,9.0,2,Tucker Kraft,GB,TE,2025,33.29999923706055
00-0038996,9,20.0,2.0,3.0,0,Tucker Kraft,GB,TE,2025,4.0
00-0039041,1,3.0,1.0,2.0,0,Elijah Higgins,ARI,TE,2025,1.2999999523162842
00-0039041,2,45.0,2.0,3.0,0,Elijah Higgins,ARI,TE,2025,6.5
00-0039041,3,7.0,1.0,1.0,0,Elijah Higgins,ARI,TE,2025,1.7000000476837158
00-0039041,5,10.0,2.0,2.0,0,Elijah Higgins,ARI,TE,2025,3.0
00-0039041,6,34.0,2.0,2.0,0,Elijah Higgins,ARI,TE,2025,5.400000095367432
00-0039041,7,3.0,1.0,1.0,0,Elijah Higgins,ARI,TE,2025,1.2999999523162842
00-0039041,9,30.0,3.0,3.0,0,Elijah Higgins,ARI,TE,2025,6.0
00-0039041,10,19.0,2.0,3.0,0,Elijah Higgins,ARI,TE,2025,3.9000000953674316
00-0039041,11,11.0,2.0,3.0,0,Elijah Higgins,ARI,TE,2025,3.0999999046325684
00-0039041,13,17.0,2.0,2.0,0,Elijah Higgins,ARI,TE,2025,3.700000047683716
00-0039041,14,0.0,1.0,1.0,0,Elijah Higgins,ARI,TE,2025,1.0
00-0039041,15,3.0,1.0,2.0,0,Elijah Higgins,ARI,TE,2025,1.2999999523162842
00-0039041,16,91.0,7.0,8.0,0,Elijah Higgins,ARI,TE,2025,16.100000381469727
00-0039041,17,0.0,0.0,1.0,0,Elijah Higgins,ARI,TE,2025,0.0
00-0039041,18,28.0,3.0,3.0,0,Elijah Higgins,ARI,TE,2025,5.800000190734863
00-0039050,2,0.0,0.0,1.0,0,Payne Durham,TB,TE,2025,0.0
00-0039050,10,0.0,0.0,1.0,0,Payne Durham,TB,TE,2025,0.0
00-0039050,13,11.0,1.0,1.0,0,Payne Durham,TB,TE,2025,2.0999999046325684
00-0039050,18,0.0,0.0,1.0,0,Payne Durham,TB,TE,2025,0.0
00-0039065,1,79.0,6.0,9.0,0,Sam LaPorta,DET,TE,2025,13.899999618530273
00-0039065,2,26.0,3.0,4.0,0,Sam LaPorta,DET,TE,2025,5.600000381469727
00-0039065,3,33.0,4.0,4.0,0,Sam LaPorta,DET,TE,2025,7.300000190734863
00-0039065,4,39.0,3.0,4.0,0,Sam LaPorta,DET,TE,2025,6.900000095367432
00-0039065,5,92.0,5.0,6.0,1,Sam LaPorta,DET,TE,2025,20.199999809265137
00-0039065,6,55.0,5.0,6.0,1,Sam LaPorta,DET,TE,2025,16.5
00-0039065,7,15.0,3.0,3.0,0,Sam LaPorta,DET,TE,2025,4.5
00-0039065,9,97.0,6.0,8.0,1,Sam LaPorta,DET,TE,2025,21.699999809265137
00-0039065,10,53.0,5.0,5.0,0,Sam LaPorta,DET,TE,2025,10.300000190734863
00-0039066,1,38.0,4.0,4.0,0,Michael Mayer,LV,TE,2025,7.800000190734863
00-0039066,2,9.0,2.0,2.0,0,Michael Mayer,LV,TE,2025,2.9000000953674316
00-0039066,3,0.0,0.0,1.0,0,Michael Mayer,LV,TE,2025,0.0
00-0039066,6,50.0,5.0,7.0,1,Michael Mayer,LV,TE,2025,16.0
00-0039066,7,10.0,1.0,2.0,0,Michael Mayer,LV,TE,2025,2.0
00-0039066,9,26.0,3.0,7.0,0,Michael Mayer,LV,TE,2025,5.600000381469727
00-0039066,10,22.0,3.0,4.0,0,Michael Mayer,LV,TE,2025,5.199999809265137
00-0039066,11,13.0,3.0,4.0,0,Michael Mayer,LV,TE,2025,4.300000190734863
00-0039066,12,14.0,1.0,1.0,0,Michael Mayer,LV,TE,2025,2.4000000953674316
00-0039066,16,10.0,1.0,3.0,0,Michael Mayer,LV,TE,2025,2.0
00-0039066,17,89.0,9.0,10.0,0,Michael Mayer,LV,TE,2025,17.900001525878906
00-0039066,18,47.0,3.0,5.0,0,Michael Mayer,LV,TE,2025,7.700000286102295
00-0039074,1,13.0,1.0,2.0,1,Davis Allen,LA,TE,2025,8.300000190734863
00-0039074,2,8.0,1.0,1.0,1,Davis Allen,LA,TE,2025,7.799999952316284
00-0039074,3,3.0,1.0,1.0,0,Davis Allen,LA,TE,2025,1.2999999523162842
00-0039074,4,0.0,1.0,1.0,0,Davis Allen,LA,TE,2025,1.0
00-0039074,5,24.0,2.0,2.0,0,Davis Allen,LA,TE,2025,4.400000095367432
00-0039074,6,7.0,1.0,2.0,0,Davis Allen,LA,TE,2025,1.7000000476837158
00-0039074,7,4.0,1.0,1.0,0,Davis Allen,LA,TE,2025,1.399999976158142
00-0039074,9,37.0,3.0,4.0,0,Davis Allen,LA,TE,2025,6.699999809265137
00-0039074,10,8.0,2.0,2.0,1,Davis Allen,LA,TE,2025,8.799999952316284
00-0039074,12,29.0,3.0,4.0,0,Davis Allen,LA,TE,2025,5.900000095367432
00-0039074,13,4.0,1.0,1.0,0,Davis Allen,LA,TE,2025,1.399999976158142
00-0039074,14,21.0,2.0,2.0,0,Davis Allen,LA,TE,2025,4.100000381469727
00-0039074,15,16.0,3.0,4.0,0,Davis Allen,LA,TE,2025,4.599999904632568
00-0039074,16,34.0,2.0,5.0,0,Davis Allen,LA,TE,2025,5.400000095367432
00-0039074,18,0.0,0.0,1.0,0,Davis Allen,LA,TE,2025,0.0
00-0039144,1,4.0,1.0,1.0,0,Luke Musgrave,GB,TE,2025,1.399999976158142
00-0039144,2,32.0,2.0,2.0,0,Luke Musgrave,GB,TE,2025,5.199999809265137
00-0039144,4,6.0,1.0,1.0,0,Luke Musgrave,GB,TE,2025,1.600000023841858
00-0039144,6,7.0,1.0,2.0,0,Luke Musgrave,GB,TE,2025,1.7000000476837158
00-0039144,8,5.0,1.0,1.0,0,Luke Musgrave,GB,TE,2025,1.5
00-0039144,9,34.0,3.0,3.0,0,Luke Musgrave,GB,TE,2025,6.400000095367432
00-0039144,10,23.0,3.0,3.0,0,Luke Musgrave,GB,TE,2025,5.300000190734863
00-0039144,11,-1.0,1.0,2.0,0,Luke Musgrave,GB,TE,2025,0.8999999761581421
00-0039144,12,7.0,1.0,2.0,0,Luke Musgrave,GB,TE,2025,1.7000000476837158
00-0039144,13,23.0,1.0,1.0,0,Luke Musgrave,GB,TE,2025,3.299999952316284
00-0039144,14,22.0,2.0,4.0,0,Luke Musgrave,GB,TE,2025,4.199999809265137
00-0039144,15,52.0,4.0,6.0,0,Luke Musgrave,GB,TE,2025,9.200000762939453
00-0039144,16,38.0,3.0,3.0,0,Luke Musgrave,GB,TE,2025,6.800000190734863
00-0039144,19,9.0,1.0,2.0,0,Luke Musgrave,GB,TE,2025,1.9000000953674316
00-0039338,1,103.0,5.0,8.0,0,Brock Bowers,LV,TE,2025,15.300000190734863
00-0039338,2,38.0,5.0,8.0,0,Brock Bowers,LV,TE,2025,8.800000190734863
00-0039338,3,38.0,4.0,6.0,0,Brock Bowers,LV,TE,2025,7.800000190734863
00-0039338,4,46.0,5.0,6.0,0,Brock Bowers,LV,TE,2025,9.600000381469727
00-0039338,9,127.0,12.0,13.0,3,Brock Bowers,LV,TE,2025,42.70000076293945
00-0039338,10,31.0,1.0,3.0,0,Brock Bowers,LV,TE,2025,4.100000381469727
00-0039338,11,72.0,7.0,12.0,0,Brock Bowers,LV,TE,2025,14.200000762939453
00-0039338,12,55.0,6.0,9.0,0,Brock Bowers,LV,TE,2025,11.5
00-0039338,13,63.0,4.0,4.0,2,Brock Bowers,LV,TE,2025,22.300000190734863
00-0039338,14,46.0,4.0,5.0,1,Brock Bowers,LV,TE,2025,14.600000381469727
00-0039338,15,28.0,6.0,8.0,0,Brock Bowers,LV,TE,2025,8.800000190734863
00-0039338,16,33.0,5.0,5.0,1,Brock Bowers,LV,TE,2025,14.300000190734863
00-0039356,1,27.0,2.0,3.0,0,Ja'Tavion Sanders,CAR,TE,2025,4.699999809265137
00-0039356,2,54.0,7.0,9.0,0,Ja'Tavion Sanders,CAR,TE,2025,12.399999618530273
00-0039356,3,11.0,2.0,2.0,0,Ja'Tavion Sanders,CAR,TE,2025,3.0999999046325684
00-0039356,7,0.0,0.0,2.0,0,Ja'Tavion Sanders,CAR,TE,2025,0.0
00-0039356,8,19.0,3.0,3.0,0,Ja'Tavion Sanders,CAR,TE,2025,4.900000095367432
00-0039356,9,5.0,1.0,1.0,0,Ja'Tavion Sanders,CAR,TE,2025,1.5
00-0039356,10,32.0,5.0,5.0,0,Ja'Tavion Sanders,CAR,TE,2025,8.199999809265137
00-0039356,11,22.0,4.0,4.0,0,Ja'Tavion Sanders,CAR,TE,2025,6.199999809265137
00-0039356,12,6.0,1.0,1.0,0,Ja'Tavion Sanders,CAR,TE,2025,1.600000023841858
00-0039356,15,5.0,2.0,2.0,0,Ja'Tavion Sanders,CAR,TE,2025,2.5
00-0039356,16,9.0,2.0,2.0,1,Ja'Tavion Sanders,CAR,TE,2025,8.900000095367432
00-0039359,1,22.0,4.0,4.0,0,Cade Stover,HOU,TE,2025,6.199999809265137
00-0039359,12,0.0,0.0,2.0,0,Cade Stover,HOU,TE,2025,0.0
