player_id,week,receiving_yards,receptions,targets,receiving_tds,player_name,team,position,season,fantasy_points
00-0039359,13,16.0,2.0,2.0,0,Cade Stover,HOU,TE,2025,3.5999999046325684
00-0039359,15,22.0,3.0,3.0,0,Cade Stover,HOU,TE,2025,5.199999809265137
00-0039359,16,7.0,2.0,3.0,0,Cade Stover,HOU,TE,2025,2.700000047683716
00-0039359,18,9.0,1.0,2.0,0,Cade Stover,HOU,TE,2025,1.9000000953674316
00-0039359,19,13.0,2.0,2.0,0,Cade Stover,HOU,TE,2025,3.3000001907348633
00-0039359,20,2.0,1.0,3.0,0,Cade Stover,HOU,TE,2025,1.2000000476837158
00-0039458,5,23.0,2.0,2.0,0,Brenden Bates,CLE,TE,2025,4.300000190734863
00-0039458,16,0.0,0.0,1.0,0,Brenden Bates,CLE,TE,2025,0.0
00-0039458,17,19.0,1.0,1.0,0,Brenden Bates,CLE,TE,2025,2.9000000953674316
00-0039458,18,6.0,1.0,1.0,0,Brenden Bates,CLE,TE,2025,1.600000023841858
00-0039530,1,0.0,0.0,1.0,0,Brevyn Spann-Ford,DAL,TE,2025,0.0
00-0039530,2,3.0,1.0,1.0,0,Brevyn Spann-Ford,DAL,TE,2025,1.2999999523162842
00-0039530,6,2.0,1.0,1.0,0,Brevyn Spann-Ford,DAL,TE,2025,1.2000000476837158
00-0039530,8,9.0,1.0,1.0,0,Brevyn Spann-Ford,DAL,TE,2025,1.9000000953674316
00-0039530,11,4.0,1.0,1.0,0,Brevyn Spann-Ford,DAL,TE,2025,1.399999976158142
00-0039530,12,4.0,1.0,1.0,1,Brevyn Spann-Ford,DAL,TE,2025,7.399999976158142
00-0039530,14,7.0,1.0,1.0,0,Brevyn Spann-Ford,DAL,TE,2025,1.7000000476837158
00-0039530,15,0.0,0.0,1.0,0,Brevyn Spann-Ford,DAL,TE,2025,0.0
00-0039530,17,31.0,1.0,2.0,0,Brevyn Spann-Ford,DAL,TE,2025,4.100000381469727
00-0039530,18,30.0,2.0,3.0,0,Brevyn Spann-Ford,DAL,TE,2025,5.0
00-0039631,3,6.0,1.0,1.0,0,Cam Grandy,CIN,TE,2025,1.600000023841858
00-0039631,16,1.0,1.0,1.0,0,Cam Grandy,CIN,TE,2025,1.100000023841858
00-0039648,6,1.0,1.0,1.0,1,David Martin-Robinson,TEN,TE,2025,7.100000023841858
00-0039648,14,6.0,1.0,1.0,0,David Martin-Robinson,TEN,TE,2025,1.600000023841858
00-0039648,17,9.0,1.0,1.0,0,David Martin-Robinson,TEN,TE,2025,1.9000000953674316
00-0039648,18,14.0,1.0,3.0,0,David Martin-Robinson,TEN,TE,2025,2.4000000953674316
00-0039686,11,4.0,1.0,1.0,0,Colson Yankoff,WAS,TE,2025,1.399999976158142
00-0039686,13,14.0,1.0,1.0,0,Colson Yankoff,WAS,TE,2025,2.4000000953674316
00-0039686,14,0.0,0.0,1.0,0,Colson Yankoff,WAS,TE,2025,0.0
00-0039737,1,10.0,1.0,1.0,0,Tip Reiman,ARI,TE,2025,2.0
00-0039737,3,8.0,2.0,3.0,0,Tip Reiman,ARI,TE,2025,2.799999952316284
00-0039737,5,0.0,0.0,1.0,0,Tip Reiman,ARI,TE,2025,0.0
00-0039754,15,6.0,1.0,1.0,1,Devin Culp,TB,TE,2025,7.600000023841858
00-0039793,1,0.0,1.0,2.0,0,AJ Barner,SEA,TE,2025,1.0
00-0039793,2,26.0,2.0,3.0,1,AJ Barner,SEA,TE,2025,10.600000381469727
00-0039793,3,23.0,1.0,1.0,0,AJ Barner,SEA,TE,2025,3.299999952316284
00-0039793,4,32.0,3.0,3.0,1,AJ Barner,SEA,TE,2025,12.199999809265137
00-0039793,5,53.0,7.0,7.0,2,AJ Barner,SEA,TE,2025,24.300000190734863
00-0039793,6,71.0,3.0,3.0,0,AJ Barner,SEA,TE,2025,10.100000381469727
00-0039793,7,7.0,1.0,3.0,0,AJ Barner,SEA,TE,2025,1.7000000476837158
00-0039793,9,24.0,3.0,4.0,0,AJ Barner,SEA,TE,2025,5.400000095367432
00-0039793,11,70.0,10.0,11.0,0,AJ Barner,SEA,TE,2025,17.0
00-0039793,12,18.0,2.0,4.0,0,AJ Barner,SEA,TE,2025,3.8000001907348633
00-0039793,13,35.0,4.0,5.0,0,AJ Barner,SEA,TE,2025,7.5
00-0039793,14,27.0,3.0,4.0,0,AJ Barner,SEA,TE,2025,5.699999809265137
00-0039793,15,27.0,3.0,6.0,0,AJ Barner,SEA,TE,2025,5.699999809265137
00-0039793,16,49.0,4.0,6.0,1,AJ Barner,SEA,TE,2025,14.899999618530273
00-0039793,17,43.0,3.0,3.0,1,AJ Barner,SEA,TE,2025,13.300000190734863
00-0039793,18,14.0,2.0,3.0,0,AJ Barner,SEA,TE,2025,3.4000000953674316
00-0039793,21,13.0,2.0,3.0,0,AJ Barner,SEA,TE,2025,3.3000001907348633
00-0039824,13,4.0,1.0,1.0,0,Jared Wiley,KC,TE,2025,1.399999976158142
00-0039847,1,5.0,1.0,3.0,0,Theo Johnson,NYG,TE,2025,1.5
00-0039847,2,34.0,4.0,5.0,0,Theo Johnson,NYG,TE,2025,7.400000095367432
00-0039847,3,10.0,1.0,2.0,0,Theo Johnson,NYG,TE,2025,2.0
00-0039847,4,17.0,3.0,5.0,1,Theo Johnson,NYG,TE,2025,10.699999809265137
00-0039847,5,33.0,6.0,7.0,2,Theo Johnson,NYG,TE,2025,21.300000190734863
00-0039847,6,27.0,2.0,4.0,0,Theo Johnson,NYG,TE,2025,4.699999809265137
00-0039847,7,66.0,3.0,7.0,1,Theo Johnson,NYG,TE,2025,15.600000381469727
00-0039847,8,20.0,3.0,4.0,0,Theo Johnson,NYG,TE,2025,5.0
00-0039847,9,27.0,3.0,6.0,1,Theo Johnson,NYG,TE,2025,11.699999809265137
00-0039847,10,75.0,7.0,8.0,0,Theo Johnson,NYG,TE,2025,14.5
00-0039847,11,36.0,3.0,4.0,0,Theo Johnson,NYG,TE,2025,6.600000381469727
00-0039847,12,77.0,3.0,5.0,0,Theo Johnson,NYG,TE,2025,10.700000762939453
00-0039847,13,29.0,3.0,8.0,0,Theo Johnson,NYG,TE,2025,5.900000095367432
00-0039847,15,72.0,3.0,4.0,0,Theo Johnson,NYG,TE,2025,10.200000762939453
00-0039847,16,0.0,0.0,2.0,0,Theo Johnson,NYG,TE,2025,0.0
00-0039912,2,7.0,1.0,1.0,0,Ben Sinnott,WAS,TE,2025,1.7000000476837158
00-0039912,8,22.0,1.0,1.0,0,Ben Sinnott,WAS,TE,2025,3.200000047683716
00-0039912,10,4.0,1.0,1.0,1,Ben Sinnott,WAS,TE,2025,7.399999976158142
00-0039912,14,8.0,1.0,1.0,0,Ben Sinnott,WAS,TE,2025,1.7999999523162842
00-0039912,15,36.0,1.0,1.0,0,Ben Sinnott,WAS,TE,2025,4.600000381469727
00-0039912,16,5.0,1.0,2.0,0,Ben Sinnott,WAS,TE,2025,1.5
00-0039912,17,29.0,3.0,4.0,0,Ben Sinnott,WAS,TE,2025,5.900000095367432
00-0039912,18,3.0,2.0,2.0,0,Ben Sinnott,WAS,TE,2025,2.299999952316284
00-0040058,10,0.0,0.0,1.0,0,Nick Kallerup,SEA,TE,2025,0.0
00-0040126,1,12.0,2.0,2.0,0,Colston Loveland,CHI,TE,2025,3.200000047683716
00-0040126,2,0.0,0.0,1.0,0,Colston Loveland,CHI,TE,2025,0.0
00-0040126,3,31.0,1.0,3.0,0,Colston Loveland,CHI,TE,2025,4.100000381469727
00-0040126,6,11.0,2.0,3.0,0,Colston Loveland,CHI,TE,2025,3.0999999046325684
00-0040126,7,24.0,3.0,4.0,0,Colston Loveland,CHI,TE,2025,5.400000095367432
00-0040126,8,38.0,3.0,5.0,0,Colston Loveland,CHI,TE,2025,6.800000190734863
00-0040126,9,118.0,6.0,8.0,2,Colston Loveland,CHI,TE,2025,29.799999237060547
00-0040126,10,55.0,4.0,4.0,0,Colston Loveland,CHI,TE,2025,9.5
00-0040126,11,40.0,3.0,4.0,0,Colston Loveland,CHI,TE,2025,7.0
00-0040126,12,49.0,4.0,5.0,1,Colston Loveland,CHI,TE,2025,14.899999618530273
00-0040126,13,28.0,3.0,6.0,0,Colston Loveland,CHI,TE,2025,5.800000190734863
00-0040126,14,29.0,4.0,5.0,1,Colston Loveland,CHI,TE,2025,12.900000095367432
00-0040126,15,63.0,4.0,5.0,0,Colston Loveland,CHI,TE,2025,10.300000190734863
00-0040126,16,30.0,3.0,5.0,0,Colston Loveland,CHI,TE,2025,6.0
00-0040126,17,94.0,6.0,10.0,1,Colston Loveland,CHI,TE,2025,21.40000057220459
00-0040126,18,91.0,10.0,13.0,1,Colston Loveland,CHI,TE,2025,25.100000381469727
00-0040126,19,137.0,8.0,16.0,0,Colston Loveland,CHI,TE,2025,21.700000762939453
00-0040126,20,56.0,4.0,10.0,0,Colston Loveland,CHI,TE,2025,9.600000381469727
00-0040128,1,76.0,7.0,9.0,0,Tyler Warren,IND,TE,2025,14.600000381469727
00-0040128,2,79.0,4.0,7.0,0,Tyler Warren,IND,TE,2025,11.899999618530273
00-0040128,3,38.0,3.0,5.0,0,Tyler Warren,IND,TE,2025,6.800000190734863
00-0040128,4,70.0,5.0,6.0,0,Tyler Warren,IND,TE,2025,12.0
00-0040128,5,44.0,4.0,5.0,1,Tyler Warren,IND,TE,2025,14.399999618530273
00-0040128,6,63.0,6.0,9.0,1,Tyler Warren,IND,TE,2025,18.300000190734863
00-0040128,7,69.0,4.0,5.0,1,Tyler Warren,IND,TE,2025,16.899999618530273
00-0040128,8,53.0,4.0,5.0,0,Tyler Warren,IND,TE,2025,9.300000190734863
00-0040128,9,26.0,5.0,7.0,0,Tyler Warren,IND,TE,2025,7.600000381469727
00-0040128,10,99.0,8.0,10.0,0,Tyler Warren,IND,TE,2025,17.900001525878906
00-0040128,12,45.0,5.0,7.0,0,Tyler Warren,IND,TE,2025,9.5
00-0040128,13,22.0,3.0,4.0,1,Tyler Warren,IND,TE,2025,11.199999809265137
00-0040128,14,15.0,2.0,7.0,0,Tyler Warren,IND,TE,2025,3.5
00-0040128,15,19.0,3.0,6.0,0,Tyler Warren,IND,TE,2025,4.900000095367432
00-0040128,16,30.0,3.0,9.0,1,Tyler Warren,IND,TE,2025,12.0
00-0040128,17,43.0,5.0,5.0,0,Tyler Warren,IND,TE,2025,9.300000190734863
00-0040128,18,26.0,5.0,8.0,0,Tyler Warren,IND,TE,2025,7.600000381469727
00-0040187,2,9.0,1.0,1.0,0,Mitchell Evans,CAR,TE,2025,1.9000000953674316
00-0040187,3,9.0,1.0,1.0,0,Mitchell Evans,CAR,TE,2025,1.9000000953674316
00-0040187,4,23.0,3.0,4.0,1,Mitchell Evans,CAR,TE,2025,11.300000190734863
00-0040187,5,4.0,1.0,1.0,1,Mitchell Evans,CAR,TE,2025,7.399999976158142
00-0040187,6,21.0,1.0,1.0,0,Mitchell Evans,CAR,TE,2025,3.1000001430511475
00-0040187,7,24.0,2.0,3.0,0,Mitchell Evans,CAR,TE,2025,4.400000095367432
00-0040187,10,0.0,0.0,1.0,0,Mitchell Evans,CAR,TE,2025,0.0
00-0040187,11,28.0,2.0,2.0,0,Mitchell Evans,CAR,TE,2025,4.800000190734863
00-0040187,12,0.0,0.0,1.0,0,Mitchell Evans,CAR,TE,2025,0.0
00-0040187,13,20.0,3.0,3.0,0,Mitchell Evans,CAR,TE,2025,5.0
00-0040187,16,23.0,3.0,3.0,0,Mitchell Evans,CAR,TE,2025,5.300000190734863
00-0040187,17,5.0,1.0,2.0,0,Mitchell Evans,CAR,TE,2025,1.5
00-0040187,18,5.0,1.0,2.0,0,Mitchell Evans,CAR,TE,2025,1.5
00-0040187,19,0.0,0.0,1.0,0,Mitchell Evans,CAR,TE,2025,0.0
00-0040189,3,46.0,5.0,7.0,0,Oronde Gadsden II,LAC,TE,2025,9.600000381469727
00-0040189,4,16.0,2.0,3.0,0,Oronde Gadsden II,LAC,TE,2025,3.5999999046325684
00-0040189,5,14.0,1.0,1.0,0,Oronde Gadsden II,LAC,TE,2025,2.4000000953674316
00-0040189,6,68.0,7.0,8.0,0,Oronde Gadsden II,LAC,TE,2025,13.800000190734863
00-0040189,7,164.0,7.0,9.0,1,Oronde Gadsden II,LAC,TE,2025,29.399999618530273
00-0040189,8,77.0,5.0,5.0,1,Oronde Gadsden II,LAC,TE,2025,18.700000762939453
00-0040189,9,68.0,5.0,5.0,0,Oronde Gadsden II,LAC,TE,2025,11.800000190734863
00-0040189,10,13.0,3.0,6.0,0,Oronde Gadsden II,LAC,TE,2025,4.300000190734863
00-0040189,11,41.0,2.0,5.0,0,Oronde Gadsden II,LAC,TE,2025,6.099999904632568
00-0040189,13,27.0,1.0,2.0,0,Oronde Gadsden II,LAC,TE,2025,3.700000047683716
00-0040189,14,7.0,1.0,4.0,0,Oronde Gadsden II,LAC,TE,2025,1.7000000476837158
00-0040189,15,61.0,4.0,5.0,0,Oronde Gadsden II,LAC,TE,2025,10.100000381469727
00-0040189,16,7.0,1.0,1.0,0,Oronde Gadsden II,LAC,TE,2025,1.7000000476837158
00-0040189,17,32.0,3.0,6.0,1,Oronde Gadsden II,LAC,TE,2025,12.199999809265137
00-0040189,18,23.0,2.0,2.0,0,Oronde Gadsden II,LAC,TE,2025,4.300000190734863
00-0040189,19,30.0,3.0,3.0,0,Oronde Gadsden II,LAC,TE,2025,6.0
00-0040194,1,29.0,1.0,1.0,0,Jackson Hawes,BUF,TE,2025,3.9000000953674316
00-0040194,2,5.0,1.0,1.0,0,Jackson Hawes,BUF,TE,2025,1.5
00-0040194,3,5.0,1.0,1.0,1,Jackson Hawes,BUF,TE,2025,7.5
00-0040194,4,15.0,1.0,1.0,0,Jackson Hawes,BUF,TE,2025,2.5
00-0040194,8,15.0,2.0,3.0,0,Jackson Hawes,BUF,TE,2025,3.5
00-0040194,9,18.0,1.0,2.0,0,Jackson Hawes,BUF,TE,2025,2.8000001907348633
00-0040194,10,26.0,1.0,2.0,1,Jackson Hawes,BUF,TE,2025,9.600000143051147
00-0040194,12,26.0,2.0,2.0,0,Jackson Hawes,BUF,TE,2025,4.600000381469727
00-0040194,13,10.0,1.0,1.0,0,Jackson Hawes,BUF,TE,2025,2.0
00-0040194,14,3.0,1.0,1.0,1,Jackson Hawes,BUF,TE,2025,7.299999952316284
00-0040194,15,9.0,1.0,1.0,0,Jackson Hawes,BUF,TE,2025,1.9000000953674316
00-0040194,16,26.0,2.0,2.0,0,Jackson Hawes,BUF,TE,2025,4.600000381469727
00-0040194,18,0.0,1.0,1.0,0,Jackson Hawes,BUF,TE,2025,1.0
00-0040244,17,10.0,2.0,2.0,0,Moliki Matavao,NO,TE,2025,3.0
00-0040363,11,4.0,1.0,1.0,0,Keleki Latu,BUF,TE,2025,1.399999976158142
00-0040363,18,31.0,3.0,3.0,0,Keleki Latu,BUF,TE,2025,6.100000381469727
00-0040488,7,3.0,1.0,1.0,0,Carter Runyon,LV,TE,2025,1.2999999523162842
00-0040509,8,5.0,1.0,2.0,0,Ben Yurosek,MIN,TE,2025,1.5
00-0040509,18,9.0,1.0,1.0,0,Ben Yurosek,MIN,TE,2025,1.9000000953674316
00-0040584,1,16.0,1.0,2.0,0,Gunnar Helm,TEN,TE,2025,2.5999999046325684
00-0040584,2,9.0,2.0,2.0,0,Gunnar Helm,TEN,TE,2025,2.9000000953674316
00-0040584,3,27.0,3.0,3.0,0,Gunnar Helm,TEN,TE,2025,5.699999809265137
00-0040584,4,12.0,1.0,1.0,0,Gunnar Helm,TEN,TE,2025,2.200000047683716
00-0040584,5,34.0,4.0,5.0,0,Gunnar Helm,TEN,TE,2025,7.400000095367432
00-0040584,6,15.0,2.0,3.0,0,Gunnar Helm,TEN,TE,2025,3.5
00-0040584,7,36.0,4.0,5.0,0,Gunnar Helm,TEN,TE,2025,7.600000381469727
00-0040584,8,23.0,2.0,3.0,1,Gunnar Helm,TEN,TE,2025,10.300000190734863
00-0040584,9,15.0,1.0,1.0,0,Gunnar Helm,TEN,TE,2025,2.5
00-0040584,11,29.0,4.0,5.0,0,Gunnar Helm,TEN,TE,2025,6.900000095367432
00-0040584,12,51.0,6.0,7.0,0,Gunnar Helm,TEN,TE,2025,11.100000381469727
00-0040584,13,23.0,6.0,7.0,0,Gunnar Helm,TEN,TE,2025,8.300000190734863
00-0040584,14,8.0,1.0,2.0,0,Gunnar Helm,TEN,TE,2025,1.7999999523162842
00-0040584,15,49.0,4.0,4.0,1,Gunnar Helm,TEN,TE,2025,14.899999618530273
00-0040584,16,9.0,2.0,3.0,0,Gunnar Helm,TEN,TE,2025,2.9000000953674316
00-0040584,17,1.0,1.0,2.0,0,Gunnar Helm,TEN,TE,2025,1.100000023841858
00-0040628,18,3.0,1.0,2.0,0,Drake Dabney,GB,TE,2025,1.2999999523162842
00-0040663,1,63.0,7.0,9.0,0,Harold Fannin Jr.,CLE,TE,2025,13.300000190734863
00-0040663,2,48.0,5.0,5.0,0,Harold Fannin Jr.,CLE,TE,2025,9.800000190734863
00-0040663,3,25.0,3.0,4.0,0,Harold Fannin Jr.,CLE,TE,2025,5.5
00-0040663,4,24.0,2.0,6.0,0,Harold Fannin Jr.,CLE,TE,2025,4.400000095367432
00-0040663,5,13.0,4.0,4.0,1,Harold Fannin Jr.,CLE,TE,2025,11.300000190734863
00-0040663,6,81.0,7.0,10.0,0,Harold Fannin Jr.,CLE,TE,2025,15.100000381469727
00-0040663,7,36.0,4.0,5.0,0,Harold Fannin Jr.,CLE,TE,2025,7.600000381469727
00-0040663,8,62.0,6.0,9.0,1,Harold Fannin Jr.,CLE,TE,2025,18.200000762939453
00-0040663,10,44.0,4.0,7.0,0,Harold Fannin Jr.,CLE,TE,2025,8.399999618530273
00-0040663,11,26.0,2.0,5.0,0,Harold Fannin Jr.,CLE,TE,2025,4.600000381469727
00-0040663,12,40.0,4.0,6.0,0,Harold Fannin Jr.,CLE,TE,2025,8.0
00-0040663,13,43.0,3.0,5.0,1,Harold Fannin Jr.,CLE,TE,2025,13.300000190734863
00-0040663,14,114.0,8.0,11.0,1,Harold Fannin Jr.,CLE,TE,2025,25.400001525878906
00-0040663,15,48.0,7.0,14.0,0,Harold Fannin Jr.,CLE,TE,2025,11.800000190734863
00-0040663,16,34.0,4.0,6.0,1,Harold Fannin Jr.,CLE,TE,2025,13.400000095367432
00-0040663,17,30.0,2.0,2.0,1,Harold Fannin Jr.,CLE,TE,2025,11.0
00-0040736,1,20.0,1.0,1.0,0,Mason Taylor,NYJ,TE,2025,3.0
00-0040736,2,5.0,1.0,2.0,0,Mason Taylor,NYJ,TE,2025,1.5
00-0040736,3,18.0,4.0,6.0,0,Mason Taylor,NYJ,TE,2025,5.800000190734863
00-0040736,4,65.0,5.0,7.0,0,Mason Taylor,NYJ,TE,2025,11.5
00-0040736,5,67.0,9.0,13.0,0,Mason Taylor,NYJ,TE,2025,15.700000762939453
00-0040736,6,2.0,1.0,1.0,0,Mason Taylor,NYJ,TE,2025,1.2000000476837158
00-0040736,7,31.0,3.0,5.0,0,Mason Taylor,NYJ,TE,2025,6.100000381469727
00-0040736,8,34.0,5.0,8.0,1,Mason Taylor,NYJ,TE,2025,14.399999618530273
00-0040736,10,4.0,1.0,2.0,0,Mason Taylor,NYJ,TE,2025,1.399999976158142
00-0040736,11,30.0,4.0,4.0,0,Mason Taylor,NYJ,TE,2025,7.0
00-0040736,12,21.0,3.0,5.0,0,Mason Taylor,NYJ,TE,2025,5.100000381469727
00-0040736,13,21.0,2.0,4.0,0,Mason Taylor,NYJ,TE,2025,4.100000381469727
00-0040736,14,51.0,5.0,8.0,0,Mason Taylor,NYJ,TE,2025,10.100000381469727
00-0040737,5,21.0,1.0,1.0,0,Terrance Ferguson,LA,TE,2025,3.1000001430511475
00-0040737,7,31.0,1.0,3.0,1,Terrance Ferguson,LA,TE,2025,10.100000381469727
00-0040737,9,54.0,2.0,3.0,0,Terrance Ferguson,LA,TE,2025,7.400000095367432
00-0040737,10,32.0,1.0,4.0,0,Terrance Ferguson,LA,TE,2025,4.199999809265137
00-0040737,12,0.0,0.0,1.0,0,Terrance Ferguson,LA,TE,2025,0.0
00-0040737,13,0.0,0.0,2.0,0,Terrance Ferguson,LA,TE,2025,0.0
00-0040737,14,0.0,0.0,1.0,0,Terrance Ferguson,LA,TE,2025,0.0
00-0040737,15,6.0,1.0,2.0,0,Terrance Ferguson,LA,TE,2025,1.600000023841858
00-0040737,16,33.0,3.0,4.0,1,Terrance Ferguson,LA,TE,2025,12.300000190734863
00-0040737,17,54.0,2.0,4.0,1,Terrance Ferguson,LA,TE,2025,13.400000095367432
00-0040737,20,19.0,1.0,5.0,0,Terrance Ferguson,LA,TE,2025,2.9000000953674316
00-0040737,21,0.0,0.0,1.0,0,Terrance Ferguson,LA,TE,2025,0.0
00-0040739,1,7.0,1.0,1.0,0,Elijah Arroyo,SEA,TE,2025,1.7000000476837158
00-0040739,2,31.0,2.0,3.0,0,Elijah Arroyo,SEA,TE,2025,5.100000381469727
00-0040739,3,0.0,0.0,1.0,0,Elijah Arroyo,SEA,TE,2025,0.0
00-0040739,4,44.0,2.0,4.0,0,Elijah Arroyo,SEA,TE,2025,6.400000095367432
00-0040739,5,10.0,1.0,1.0,0,Elijah Arroyo,SEA,TE,2025,2.0
00-0040739,6,6.0,1.0,2.0,0,Elijah Arroyo,SEA,TE,2025,1.600000023841858
00-0040739,7,42.0,4.0,5.0,0,Elijah Arroyo,SEA,TE,2025,8.200000762939453
00-0040739,9,29.0,2.0,2.0,1,Elijah Arroyo,SEA,TE,2025,10.900000095367432
00-0040739,10,5.0,1.0,1.0,0,Elijah Arroyo,SEA,TE,2025,1.5
00-0040739,11,0.0,0.0,2.0,0,Elijah Arroyo,SEA,TE,2025,0.0
00-0040739,12,5.0,1.0,1.0,0,Elijah Arroyo,SEA,TE,2025,1.5
00-0040739,13,0.0,0.0,2.0,0,Elijah Arroyo,SEA,TE,2025,0.0
00-0040739,14,0.0,0.0,1.0,0,Elijah Arroyo,SEA,TE,2025,0.0
